STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,MEASURE,Measure,UNIT_MEASURE,Unit of measure,MEASURE_PRINCIPLE,Measurement principle,ACCOUNTING_ENTRY,Accounting entry,TYPE_ENTITY,Entity type,FDI_COMP,FDI component,SECTOR,Institutional sector,COUNTERPART_AREA,Counterpart area,LEVEL_COUNTERPART,Counterpart level,ACTIVITY,Economic activity,FREQ,Frequency of observation,FDI_COLLECTION_ID,FDI data collection identifier,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,CONF_STATUS,Confidentiality status,CURRENCY,Currency,DECIMALS,Decimals
DATAFLOW,OECD.DAF.INV:DSD_FDI@DF_FDI_CTRY_IND_SUMM(1.0),"FDI by counterpart area and by economic activity, BMD4",I,DNK,Denmark,T_D4P_F,FDI income - total,RC,Reported currency,DI,Directional principle: inward,NET_FDI,Net FDI,_Z,Not applicable,D,Total direct investment,S1,Total economy,W,World,_Z,Not applicable,_T,Total - All activities,A,Annual,CTRY_IND,Annual FDI by counterpart area and by economic activity - BMD4,2021,,51448,,A,Normal value,6,Millions,F,Free (free for publication),DKK,Danish krone,2,Two
DATAFLOW,OECD.DAF.INV:DSD_FDI@DF_FDI_CTRY_IND_SUMM(1.0),"FDI by counterpart area and by economic activity, BMD4",I,NOR,Norway,T_D4P_F,FDI income - total,RC,Reported currency,DO,Directional principle: outward,NET_FDI,Net FDI,_Z,Not applicable,D,Total direct investment,S1,Total economy,W,World,_Z,Not applicable,_T,Total - All activities,A,Annual,CTRY_IND,Annual FDI by counterpart area and by economic activity - BMD4,2021,,139762,,A,Normal value,6,Millions,F,Free (free for publication),NOK,Norwegian krone,2,Two
DATAFLOW,OECD.DAF.INV:DSD_FDI@DF_FDI_CTRY_IND_SUMM(1.0),"FDI by counterpart area and by economic activity, BMD4",I,NLD,Netherlands,LE_FA_F,FDI positions - total,RC,Reported currency,DO,Directional principle: outward,NET_FDI,Net FDI,_Z,Not applicable,D,Total direct investment,S1,Total economy,W,World,_Z,Not applicable,_T,Total - All activities,A,Annual,CTRY_IND,Annual FDI by counterpart area and by economic activity - BMD4,2021,,3065991,,A,Normal value,6,Millions,F,Free (free for publication),EUR,Euro,2,Two
DATAFLOW,OECD.DAF.INV:DSD_FDI@DF_FDI_CTRY_IND_SUMM(1.0),"FDI by counterpart area and by economic activity, BMD4",I,CRI,Costa Rica,T_D4P_F,FDI income - total,RC,Reported currency,DO,Directional principle: outward,NET_FDI,Net FDI,_Z,Not applicable,D,Total direct investment,S1,Total economy,W,World,_Z,Not applicable,_T,Total - All activities,A,Annual,CTRY_IND,Annual FDI by counterpart area and by economic activity - BMD4,2021,,70.765999,,A,Normal value,6,Millions,F,Free (free for publication),USD,US dollar,2,Two
DATAFLOW,OECD.DAF.INV:DSD_FDI@DF_FDI_CTRY_IND_SUMM(1.0),"FDI by counterpart area and by economic activity, BMD4",I,LTU,Lithuania,T_D4P_F,FDI income - total,RC,Reported currency,DI,Directional principle: inward,NET_FDI,Net FDI,_Z,Not applicable,D,Total direct investment,S1,Total economy,W,World,_Z,Not applicable,_T,Total - All activities,A,Annual,CTRY_IND,Annual FDI by counterpart area and by economic activity - BMD4,2021,,2856.48,,A,Normal value,6,Millions,F,Free (free for publication),EUR,Euro,2,Two
DATAFLOW,OECD.DAF.INV:DSD_FDI@DF_FDI_CTRY_IND_SUMM(1.0),"FDI by counterpart area and by economic activity, BMD4",I,FIN,Finland,T_FA_F,FDI financial flows - total,RC,Reported currency,DI,Directional principle: inward,NET_FDI,Net FDI,_Z,Not applicable,D,Total direct investment,S1,Total economy,W,World,_Z,Not applicable,_T,Total - All activities,A,Annual,CTRY_IND,Annual FDI by counterpart area and by economic activity - BMD4,2021,,11673,,A,Normal value,6,Millions,F,Free (free for publication),EUR,Euro,2,Two
DATAFLOW,OECD.DAF.INV:DSD_FDI@DF_FDI_CTRY_IND_SUMM(1.0),"FDI by counterpart area and by economic activity, BMD4",I,CAN,Canada,T_D4P_F,FDI income - total,RC,Reported currency,DO,Directional principle: outward,NET_FDI,Net FDI,_Z,Not applicable,D,Total direct investment,S1,Total economy,W,World,_Z,Not applicable,_T,Total - All activities,A,Annual,CTRY_IND,Annual FDI by counterpart area and by economic activity - BMD4,2021,,97679.797,,A,Normal value,6,Millions,F,Free (free for publication),CAD,Canadian dollar,2,Two
DATAFLOW,OECD.DAF.INV:DSD_FDI@DF_FDI_CTRY_IND_SUMM(1.0),"FDI by counterpart area and by economic activity, BMD4",I,DEU,Germany,LE_FA_F,FDI positions - total,RC,Reported currency,DI,Directional principle: inward,NET_FDI,Net FDI,_Z,Not applicable,D,Total direct investment,S1,Total economy,W,World,_Z,Not applicable,_T,Total - All activities,A,Annual,CTRY_IND,Annual FDI by counterpart area and by economic activity - BMD4,2021,,986198,,A,Normal value,6,Millions,F,Free (free for publication),EUR,Euro,2,Two
DATAFLOW,OECD.DAF.INV:DSD_FDI@DF_FDI_CTRY_IND_SUMM(1.0),"FDI by counterpart area and by economic activity, BMD4",I,COL,Colombia,LE_FA_F,FDI positions - total,RC,Reported currency,DI,Directional principle: inward,NET_FDI,Net FDI,_Z,Not applicable,D,Total direct investment,S1,Total economy,W,World,_Z,Not applicable,_T,Total - All activities,A,Annual,CTRY_IND,Annual FDI by counterpart area and by economic activity - BMD4,2021,,219843.2,,A,Normal value,6,Millions,F,Free (free for publication),USD,US dollar,2,Two
DATAFLOW,OECD.DAF.INV:DSD_FDI@DF_FDI_CTRY_IND_SUMM(1.0),"FDI by counterpart area and by economic activity, BMD4",I,AUT,Austria,T_D4P_F,FDI income - total,RC,Reported currency,DI,Directional principle: inward,NET_FDI,Net FDI,_Z,Not applicable,D,Total direct investment,S1,Total economy,W,World,_Z,Not applicable,_T,Total - All activities,A,Annual,CTRY_IND,Annual FDI by counterpart area and by economic activity - BMD4,2021,,13818,,A,Normal value,6,Millions,F,Free (free for publication),EUR,Euro,2,Two
DATAFLOW,OECD.DAF.INV:DSD_FDI@DF_FDI_CTRY_IND_SUMM(1.0),"FDI by counterpart area and by economic activity, BMD4",I,SWE,Sweden,LE_FA_F,FDI positions - total,RC,Reported currency,DI,Directional principle: inward,NET_FDI,Net FDI,_Z,Not applicable,D,Total direct investment,S1,Total economy,W,World,_Z,Not applicable,_T,Total - All activities,A,Annual,CTRY_IND,Annual FDI by counterpart area and by economic activity - BMD4,2021,,3722112,,A,Normal value,6,Millions,F,Free (free for publication),SEK,Swedish krona,2,Two
DATAFLOW,OECD.DAF.INV:DSD_FDI@DF_FDI_CTRY_IND_SUMM(1.0),"FDI by counterpart area and by economic activity, BMD4",I,CHE,Switzerland,T_D4P_F,FDI income - total,RC,Reported currency,DO,Directional principle: outward,NET_FDI,Net FDI,_Z,Not applicable,D,Total direct investment,S1,Total economy,W,World,_Z,Not applicable,_T,Total - All activities,A,Annual,CTRY_IND,Annual FDI by counterpart area and by economic activity - BMD4,2021,,99067.57,,A,Normal value,6,Millions,F,Free (free for publication),CHF,Swiss franc,2,Two
DATAFLOW,OECD.DAF.INV:DSD_FDI@DF_FDI_CTRY_IND_SUMM(1.0),"FDI by counterpart area and by economic activity, BMD4",I,SVN,Slovenia,LE_FA_F,FDI positions - total,RC,Reported currency,DO,Directional principle: outward,NET_FDI,Net FDI,_Z,Not applicable,D,Total direct investment,S1,Total economy,W,World,_Z,Not applicable,_T,Total - All activities,A,Annual,CTRY_IND,Annual FDI by counterpart area and by economic activity - BMD4,2021,,7841.082,,A,Normal value,6,Millions,F,Free (free for publication),EUR,Euro,2,Two
DATAFLOW,OECD.DAF.INV:DSD_FDI@DF_FDI_CTRY_IND_SUMM(1.0),"FDI by counterpart area and by economic activity, BMD4",I,ISL,Iceland,T_D4P_F,FDI income - total,RC,Reported currency,DI,Directional principle: inward,NET_FDI,Net FDI,_Z,Not applicable,D,Total direct investment,S1,Total economy,W,World,_Z,Not applicable,_T,Total - All activities,A,Annual,CTRY_IND,Annual FDI by counterpart area and by economic activity - BMD4,2021,,4626.5332,,A,Normal value,6,Millions,F,Free (free for publication),ISK,Iceland krona,2,Two
DATAFLOW,OECD.DAF.INV:DSD_FDI@DF_FDI_CTRY_IND_SUMM(1.0),"FDI by counterpart area and by economic activity, BMD4",I,IRL,Ireland,T_FA_F,FDI financial flows - total,RC,Reported currency,DO,Directional principle: outward,NET_FDI,Net FDI,_Z,Not applicable,D,Total direct investment,S1,Total economy,W,World,_Z,Not applicable,_T,Total - All activities,A,Annual,CTRY_IND,Annual FDI by counterpart area and by economic activity - BMD4,2021,,47812,,A,Normal value,6,Millions,F,Free (free for publication),EUR,Euro,2,Two
DATAFLOW,OECD.DAF.INV:DSD_FDI@DF_FDI_CTRY_IND_SUMM(1.0),"FDI by counterpart area and by economic activity, BMD4",I,CRI,Costa Rica,LE_FA_F,FDI positions - total,RC,Reported currency,DI,Directional principle: inward,NET_FDI,Net FDI,_Z,Not applicable,D,Total direct investment,S1,Total economy,W,World,_Z,Not applicable,_T,Total - All activities,A,Annual,CTRY_IND,Annual FDI by counterpart area and by economic activity - BMD4,2021,,49307.887,,A,Normal value,6,Millions,F,Free (free for publication),USD,US dollar,2,Two
DATAFLOW,OECD.DAF.INV:DSD_FDI@DF_FDI_CTRY_IND_SUMM(1.0),"FDI by counterpart area and by economic activity, BMD4",I,MEX,Mexico,LE_FA_F,FDI positions - total,RC,Reported currency,DO,Directional principle: outward,NET_FDI,Net FDI,_Z,Not applicable,D,Total direct investment,S1,Total economy,W,World,_Z,Not applicable,_T,Total - All activities,A,Annual,CTRY_IND,Annual FDI by counterpart area and by economic activity - BMD4,2021,,189622.25,,A,Normal value,6,Millions,F,Free (free for publication),USD,US dollar,2,Two
DATAFLOW,OECD.DAF.INV:DSD_FDI@DF_FDI_CTRY_IND_SUMM(1.0),"FDI by counterpart area and by economic activity, BMD4",I,DNK,Denmark,T_FA_F,FDI financial flows - total,RC,Reported currency,DO,Directional principle: outward,NET_FDI,Net FDI,_Z,Not applicable,D,Total direct investment,S1,Total economy,W,World,_Z,Not applicable,_T,Total - All activities,A,Annual,CTRY_IND,Annual FDI by counterpart area and by economic activity - BMD4,2021,,172087,,A,Normal value,6,Millions,F,Free (free for publication),DKK,Danish krone,2,Two
DATAFLOW,OECD.DAF.INV:DSD_FDI@DF_FDI_CTRY_IND_SUMM(1.0),"FDI by counterpart area and by economic activity, BMD4",I,DNK,Denmark,T_FA_F,FDI financial flows - total,RC,Reported currency,DI,Directional principle: inward,NET_FDI,Net FDI,_Z,Not applicable,D,Total direct investment,S1,Total economy,W,World,_Z,Not applicable,_T,Total - All activities,A,Annual,CTRY_IND,Annual FDI by counterpart area and by economic activity - BMD4,2021,,29433,,A,Normal value,6,Millions,F,Free (free for publication),DKK,Danish krone,2,Two
DATAFLOW,OECD.DAF.INV:DSD_FDI@DF_FDI_CTRY_IND_SUMM(1.0),"FDI by counterpart area and by economic activity, BMD4",I,LVA,Latvia,T_FA_F,FDI financial flows - total,RC,Reported currency,DI,Directional principle: inward,NET_FDI,Net FDI,_Z,Not applicable,D,Total direct investment,S1,Total economy,W,World,_Z,Not applicable,_T,Total - All activities,A,Annual,CTRY_IND,Annual FDI by counterpart area and by economic activity - BMD4,2021,,2808,,A,Normal value,6,Millions,F,Free (free for publication),EUR,Euro,2,Two
DATAFLOW,OECD.DAF.INV:DSD_FDI@DF_FDI_CTRY_IND_SUMM(1.0),"FDI by counterpart area and by economic activity, BMD4",I,EST,Estonia,T_D4P_F,FDI income - total,RC,Reported currency,DI,Directional principle: inward,NET_FDI,Net FDI,_Z,Not applicable,D,Total direct investment,S1,Total economy,W,World,_Z,Not applicable,_T,Total - All activities,A,Annual,CTRY_IND,Annual FDI by counterpart area and by economic activity - BMD4,2021,,2080.104,,A,Normal value,6,Millions,F,Free (free for publication),EUR,Euro,2,Two
DATAFLOW,OECD.DAF.INV:DSD_FDI@DF_FDI_CTRY_IND_SUMM(1.0),"FDI by counterpart area and by economic activity, BMD4",I,BEL,Belgium,T_FA_F,FDI financial flows - total,RC,Reported currency,DO,Directional principle: outward,NET_FDI,Net FDI,_Z,Not applicable,D,Total direct investment,S1,Total economy,W,World,_Z,Not applicable,_T,Total - All activities,A,Annual,CTRY_IND,Annual FDI by counterpart area and by economic activity - BMD4,2021,,27913,,A,Normal value,6,Millions,F,Free (free for publication),EUR,Euro,2,Two
DATAFLOW,OECD.DAF.INV:DSD_FDI@DF_FDI_CTRY_IND_SUMM(1.0),"FDI by counterpart area and by economic activity, BMD4",I,JPN,Japan,LE_FA_F,FDI positions - total,RC,Reported currency,DI,Directional principle: inward,NET_FDI,Net FDI,_Z,Not applicable,D,Total direct investment,S1,Total economy,W,World,_Z,Not applicable,_T,Total - All activities,A,Annual,CTRY_IND,Annual FDI by counterpart area and by economic activity - BMD4,2021,,27158502,,A,Normal value,6,Millions,F,Free (free for publication),JPY,Yen,2,Two
DATAFLOW,OECD.DAF.INV:DSD_FDI@DF_FDI_CTRY_IND_SUMM(1.0),"FDI by counterpart area and by economic activity, BMD4",I,NZL,New Zealand,LE_FA_F,FDI positions - total,RC,Reported currency,DI,Directional principle: inward,NET_FDI,Net FDI,_Z,Not applicable,D,Total direct investment,S1,Total economy,W,World,_Z,Not applicable,_T,Total - All activities,A,Annual,CTRY_IND,Annual FDI by counterpart area and by economic activity - BMD4,2021,,135784,,A,Normal value,6,Millions,F,Free (free for publication),NZD,New Zealand dollar,2,Two
DATAFLOW,OECD.DAF.INV:DSD_FDI@DF_FDI_CTRY_IND_SUMM(1.0),"FDI by counterpart area and by economic activity, BMD4",I,GBR,United Kingdom,T_D4P_F,FDI income - total,RC,Reported currency,DI,Directional principle: inward,NET_FDI,Net FDI,_Z,Not applicable,D,Total direct investment,S1,Total economy,W,World,_Z,Not applicable,_T,Total - All activities,A,Annual,CTRY_IND,Annual FDI by counterpart area and by economic activity - BMD4,2021,,67319.945,,A,Normal value,6,Millions,F,Free (free for publication),GBP,Pound sterling,2,Two
DATAFLOW,OECD.DAF.INV:DSD_FDI@DF_FDI_CTRY_IND_SUMM(1.0),"FDI by counterpart area and by economic activity, BMD4",I,PRT,Portugal,T_FA_F,FDI financial flows - total,RC,Reported currency,DO,Directional principle: outward,NET_FDI,Net FDI,_Z,Not applicable,D,Total direct investment,S1,Total economy,W,World,_Z,Not applicable,_T,Total - All activities,A,Annual,CTRY_IND,Annual FDI by counterpart area and by economic activity - BMD4,2021,,-436,,A,Normal value,6,Millions,F,Free (free for publication),EUR,Euro,2,Two
DATAFLOW,OECD.DAF.INV:DSD_FDI@DF_FDI_CTRY_IND_SUMM(1.0),"FDI by counterpart area and by economic activity, BMD4",I,POL,Poland,T_D4P_F,FDI income - total,RC,Reported currency,DO,Directional principle: outward,NET_FDI,Net FDI,_Z,Not applicable,D,Total direct investment,S1,Total economy,W,World,_Z,Not applicable,_T,Total - All activities,A,Annual,CTRY_IND,Annual FDI by counterpart area and by economic activity - BMD4,2021,,13876,,A,Normal value,6,Millions,F,Free (free for publication),PLN,Zloty,2,Two
DATAFLOW,OECD.DAF.INV:DSD_FDI@DF_FDI_CTRY_IND_SUMM(1.0),"FDI by counterpart area and by economic activity, BMD4",I,FRA,France,LE_FA_F,FDI positions - total,RC,Reported currency,DO,Directional principle: outward,NET_FDI,Net FDI,_Z,Not applicable,D,Total direct investment,S1,Total economy,W,World,_Z,Not applicable,_T,Total - All activities,A,Annual,CTRY_IND,Annual FDI by counterpart area and by economic activity - BMD4,2021,,1282902,,A,Normal value,6,Millions,F,Free (free for publication),EUR,Euro,2,Two
DATAFLOW,OECD.DAF.INV:DSD_FDI@DF_FDI_CTRY_IND_SUMM(1.0),"FDI by counterpart area and by economic activity, BMD4",I,CHE,Switzerland,T_FA_F,FDI financial flows - total,RC,Reported currency,DI,Directional principle: inward,NET_FDI,Net FDI,_Z,Not applicable,D,Total direct investment,S1,Total economy,W,World,_Z,Not applicable,_T,Total - All activities,A,Annual,CTRY_IND,Annual FDI by counterpart area and by economic activity - BMD4,2021,,-143087.45,,A,Normal value,6,Millions,F,Free (free for publication),CHF,Swiss franc,2,Two
DATAFLOW,OECD.DAF.INV:DSD_FDI@DF_FDI_CTRY_IND_SUMM(1.0),"FDI by counterpart area and by economic activity, BMD4",I,ESP,Spain,T_D4P_F,FDI income - total,RC,Reported currency,DI,Directional principle: inward,NET_FDI,Net FDI,_Z,Not applicable,D,Total direct investment,S1,Total economy,W,World,_Z,Not applicable,_T,Total - All activities,A,Annual,CTRY_IND,Annual FDI by counterpart area and by economic activity - BMD4,2021,,25694,,A,Normal value,6,Millions,F,Free (free for publication),EUR,Euro,2,Two
DATAFLOW,OECD.DAF.INV:DSD_FDI@DF_FDI_CTRY_IND_SUMM(1.0),"FDI by counterpart area and by economic activity, BMD4",I,FRA,France,T_FA_F,FDI financial flows - total,RC,Reported currency,DO,Directional principle: outward,NET_FDI,Net FDI,_Z,Not applicable,D,Total direct investment,S1,Total economy,W,World,_Z,Not applicable,_T,Total - All activities,A,Annual,CTRY_IND,Annual FDI by counterpart area and by economic activity - BMD4,2021,,13117,,A,Normal value,6,Millions,F,Free (free for publication),EUR,Euro,2,Two
DATAFLOW,OECD.DAF.INV:DSD_FDI@DF_FDI_CTRY_IND_SUMM(1.0),"FDI by counterpart area and by economic activity, BMD4",I,IRL,Ireland,LE_FA_F,FDI positions - total,RC,Reported currency,DI,Directional principle: inward,NET_FDI,Net FDI,_Z,Not applicable,D,Total direct investment,S1,Total economy,W,World,_Z,Not applicable,_T,Total - All activities,A,Annual,CTRY_IND,Annual FDI by counterpart area and by economic activity - BMD4,2021,,1208216,,A,Normal value,6,Millions,F,Free (free for publication),EUR,Euro,2,Two
DATAFLOW,OECD.DAF.INV:DSD_FDI@DF_FDI_CTRY_IND_SUMM(1.0),"FDI by counterpart area and by economic activity, BMD4",I,LVA,Latvia,LE_FA_F,FDI positions - total,RC,Reported currency,DO,Directional principle: outward,NET_FDI,Net FDI,_Z,Not applicable,D,Total direct investment,S1,Total economy,W,World,_Z,Not applicable,_T,Total - All activities,A,Annual,CTRY_IND,Annual FDI by counterpart area and by economic activity - BMD4,2021,,5314,,A,Normal value,6,Millions,F,Free (free for publication),EUR,Euro,2,Two
DATAFLOW,OECD.DAF.INV:DSD_FDI@DF_FDI_CTRY_IND_SUMM(1.0),"FDI by counterpart area and by economic activity, BMD4",I,CRI,Costa Rica,T_FA_F,FDI financial flows - total,RC,Reported currency,DI,Directional principle: inward,NET_FDI,Net FDI,_Z,Not applicable,D,Total direct investment,S1,Total economy,W,World,_Z,Not applicable,_T,Total - All activities,A,Annual,CTRY_IND,Annual FDI by counterpart area and by economic activity - BMD4,2021,,3195.676,,A,Normal value,6,Millions,F,Free (free for publication),USD,US dollar,2,Two
DATAFLOW,OECD.DAF.INV:DSD_FDI@DF_FDI_CTRY_IND_SUMM(1.0),"FDI by counterpart area and by economic activity, BMD4",I,BEL,Belgium,T_D4P_F,FDI income - total,RC,Reported currency,DO,Directional principle: outward,NET_FDI,Net FDI,_Z,Not applicable,D,Total direct investment,S1,Total economy,W,World,_Z,Not applicable,_T,Total - All activities,A,Annual,CTRY_IND,Annual FDI by counterpart area and by economic activity - BMD4,2021,,27051,,A,Normal value,6,Millions,F,Free (free for publication),EUR,Euro,2,Two
DATAFLOW,OECD.DAF.INV:DSD_FDI@DF_FDI_CTRY_IND_SUMM(1.0),"FDI by counterpart area and by economic activity, BMD4",I,SVK,Slovak Republic,T_D4P_F,FDI income - total,RC,Reported currency,DO,Directional principle: outward,NET_FDI,Net FDI,_Z,Not applicable,D,Total direct investment,S1,Total economy,W,World,_Z,Not applicable,_T,Total - All activities,A,Annual,CTRY_IND,Annual FDI by counterpart area and by economic activity - BMD4,2021,,309.18701,,A,Normal value,6,Millions,F,Free (free for publication),EUR,Euro,2,Two
DATAFLOW,OECD.DAF.INV:DSD_FDI@DF_FDI_CTRY_IND_SUMM(1.0),"FDI by counterpart area and by economic activity, BMD4",I,FIN,Finland,T_D4P_F,FDI income - total,RC,Reported currency,DO,Directional principle: outward,NET_FDI,Net FDI,_Z,Not applicable,D,Total direct investment,S1,Total economy,W,World,_Z,Not applicable,_T,Total - All activities,A,Annual,CTRY_IND,Annual FDI by counterpart area and by economic activity - BMD4,2021,,13976,,A,Normal value,6,Millions,F,Free (free for publication),EUR,Euro,2,Two
DATAFLOW,OECD.DAF.INV:DSD_FDI@DF_FDI_CTRY_IND_SUMM(1.0),"FDI by counterpart area and by economic activity, BMD4",I,COL,Colombia,T_D4P_F,FDI income - total,RC,Reported currency,DI,Directional principle: inward,NET_FDI,Net FDI,_Z,Not applicable,D,Total direct investment,S1,Total economy,W,World,_Z,Not applicable,_T,Total - All activities,A,Annual,CTRY_IND,Annual FDI by counterpart area and by economic activity - BMD4,2021,,7563.4761,,A,Normal value,6,Millions,F,Free (free for publication),USD,US dollar,2,Two
DATAFLOW,OECD.DAF.INV:DSD_FDI@DF_FDI_CTRY_IND_SUMM(1.0),"FDI by counterpart area and by economic activity, BMD4",I,MEX,Mexico,T_D4P_F,FDI income - total,RC,Reported currency,DI,Directional principle: inward,NET_FDI,Net FDI,_Z,Not applicable,D,Total direct investment,S1,Total economy,W,World,_Z,Not applicable,_T,Total - All activities,A,Annual,CTRY_IND,Annual FDI by counterpart area and by economic activity - BMD4,2021,,21114.893,,A,Normal value,6,Millions,F,Free (free for publication),USD,US dollar,2,Two
DATAFLOW,OECD.DAF.INV:DSD_FDI@DF_FDI_CTRY_IND_SUMM(1.0),"FDI by counterpart area and by economic activity, BMD4",I,PRT,Portugal,LE_FA_F,FDI positions - total,RC,Reported currency,DI,Directional principle: inward,NET_FDI,Net FDI,_Z,Not applicable,D,Total direct investment,S1,Total economy,W,World,_Z,Not applicable,_T,Total - All activities,A,Annual,CTRY_IND,Annual FDI by counterpart area and by economic activity - BMD4,2021,,155859,,A,Normal value,6,Millions,F,Free (free for publication),EUR,Euro,2,Two
DATAFLOW,OECD.DAF.INV:DSD_FDI@DF_FDI_CTRY_IND_SUMM(1.0),"FDI by counterpart area and by economic activity, BMD4",I,CZE,Czechia,LE_FA_F,FDI positions - total,RC,Reported currency,DO,Directional principle: outward,NET_FDI,Net FDI,_Z,Not applicable,D,Total direct investment,S1,Total economy,W,World,_Z,Not applicable,_T,Total - All activities,A,Annual,CTRY_IND,Annual FDI by counterpart area and by economic activity - BMD4,2021,,1176737.8,,A,Normal value,6,Millions,F,Free (free for publication),CZK,Czech koruna,2,Two
DATAFLOW,OECD.DAF.INV:DSD_FDI@DF_FDI_CTRY_IND_SUMM(1.0),"FDI by counterpart area and by economic activity, BMD4",I,NLD,Netherlands,T_FA_F,FDI financial flows - total,RC,Reported currency,DO,Directional principle: outward,NET_FDI,Net FDI,_Z,Not applicable,D,Total direct investment,S1,Total economy,W,World,_Z,Not applicable,_T,Total - All activities,A,Annual,CTRY_IND,Annual FDI by counterpart area and by economic activity - BMD4,2021,,19886,,A,Normal value,6,Millions,F,Free (free for publication),EUR,Euro,2,Two
DATAFLOW,OECD.DAF.INV:DSD_FDI@DF_FDI_CTRY_IND_SUMM(1.0),"FDI by counterpart area and by economic activity, BMD4",I,MEX,Mexico,T_D4P_F,FDI income - total,RC,Reported currency,DO,Directional principle: outward,NET_FDI,Net FDI,_Z,Not applicable,D,Total direct investment,S1,Total economy,W,World,_Z,Not applicable,_T,Total - All activities,A,Annual,CTRY_IND,Annual FDI by counterpart area and by economic activity - BMD4,2021,,5908.4731,,A,Normal value,6,Millions,F,Free (free for publication),USD,US dollar,2,Two
DATAFLOW,OECD.DAF.INV:DSD_FDI@DF_FDI_CTRY_IND_SUMM(1.0),"FDI by counterpart area and by economic activity, BMD4",I,IRL,Ireland,T_D4P_F,FDI income - total,RC,Reported currency,DO,Directional principle: outward,NET_FDI,Net FDI,_Z,Not applicable,D,Total direct investment,S1,Total economy,W,World,_Z,Not applicable,_T,Total - All activities,A,Annual,CTRY_IND,Annual FDI by counterpart area and by economic activity - BMD4,2021,,29160,,A,Normal value,6,Millions,F,Free (free for publication),EUR,Euro,2,Two
DATAFLOW,OECD.DAF.INV:DSD_FDI@DF_FDI_CTRY_IND_SUMM(1.0),"FDI by counterpart area and by economic activity, BMD4",I,ISL,Iceland,LE_FA_F,FDI positions - total,RC,Reported currency,DO,Directional principle: outward,NET_FDI,Net FDI,_Z,Not applicable,D,Total direct investment,S1,Total economy,W,World,_Z,Not applicable,_T,Total - All activities,A,Annual,CTRY_IND,Annual FDI by counterpart area and by economic activity - BMD4,2021,,675612.5,,A,Normal value,6,Millions,F,Free (free for publication),ISK,Iceland krona,2,Two
DATAFLOW,OECD.DAF.INV:DSD_FDI@DF_FDI_CTRY_IND_SUMM(1.0),"FDI by counterpart area and by economic activity, BMD4",I,CHL,Chile,T_D4P_F,FDI income - total,RC,Reported currency,DO,Directional principle: outward,NET_FDI,Net FDI,_Z,Not applicable,D,Total direct investment,S1,Total economy,W,World,_Z,Not applicable,_T,Total - All activities,A,Annual,CTRY_IND,Annual FDI by counterpart area and by economic activity - BMD4,2021,,5481.3311,,A,Normal value,6,Millions,F,Free (free for publication),USD,US dollar,2,Two
DATAFLOW,OECD.DAF.INV:DSD_FDI@DF_FDI_CTRY_IND_SUMM(1.0),"FDI by counterpart area and by economic activity, BMD4",I,ITA,Italy,T_D4P_F,FDI income - total,RC,Reported currency,DO,Directional principle: outward,NET_FDI,Net FDI,_Z,Not applicable,D,Total direct investment,S1,Total economy,W,World,_Z,Not applicable,_T,Total - All activities,A,Annual,CTRY_IND,Annual FDI by counterpart area and by economic activity - BMD4,2021,,30736.268,,A,Normal value,6,Millions,F,Free (free for publication),EUR,Euro,2,Two
DATAFLOW,OECD.DAF.INV:DSD_FDI@DF_FDI_CTRY_IND_SUMM(1.0),"FDI by counterpart area and by economic activity, BMD4",I,JPN,Japan,T_D4P_F,FDI income - total,RC,Reported currency,DI,Directional principle: inward,NET_FDI,Net FDI,_Z,Not applicable,D,Total direct investment,S1,Total economy,W,World,_Z,Not applicable,_T,Total - All activities,A,Annual,CTRY_IND,Annual FDI by counterpart area and by economic activity - BMD4,2021,,3289965.5,,A,Normal value,6,Millions,F,Free (free for publication),JPY,Yen,2,Two
DATAFLOW,OECD.DAF.INV:DSD_FDI@DF_FDI_CTRY_IND_SUMM(1.0),"FDI by counterpart area and by economic activity, BMD4",I,AUT,Austria,LE_FA_F,FDI positions - total,RC,Reported currency,DO,Directional principle: outward,NET_FDI,Net FDI,_Z,Not applicable,D,Total direct investment,S1,Total economy,W,World,_Z,Not applicable,_T,Total - All activities,A,Annual,CTRY_IND,Annual FDI by counterpart area and by economic activity - BMD4,2021,,229011,,A,Normal value,6,Millions,F,Free (free for publication),EUR,Euro,2,Two
DATAFLOW,OECD.DAF.INV:DSD_FDI@DF_FDI_CTRY_IND_SUMM(1.0),"FDI by counterpart area and by economic activity, BMD4",I,GBR,United Kingdom,T_FA_F,FDI financial flows - total,RC,Reported currency,DI,Directional principle: inward,NET_FDI,Net FDI,_Z,Not applicable,D,Total direct investment,S1,Total economy,W,World,_Z,Not applicable,_T,Total - All activities,A,Annual,CTRY_IND,Annual FDI by counterpart area and by economic activity - BMD4,2021,,10618.735,,A,Normal value,6,Millions,F,Free (free for publication),GBP,Pound sterling,2,Two
